Chromophore,Solvent,Quantum yield
CC(C)(C)c1ccc(C2=c3sc(-c4ccc(C(C)(C)C)cc4)cc3=[N+]3C2=Nc2c(-c4ccc(C(C)(C)C)cc4)c4sc(-c5ccc(C(C)(C)C)cc5)cc4n2[B-]3(F)F)cc1,ClC(Cl)Cl,0.12
CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(/C=C/c4ccncc4)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1/C=C/c1ccncc1,ClCCl,0.0364
CN1/C(=C/C=N/c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CS(C)=O,0.01
CN1/C(=C/C=C/C=N/c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CS(C)=O,0.033
CC(C)[Si](C#Cc1cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c(c1)c2c34)(C(C)C)C(C)C,ClCCl,0.1
C[Si]1(C)C2=C(c3ccccc31)S(=O)(=O)c1cc3c(cc12)S(=O)(=O)C1=C3[Si](C)(C)c2ccccc21,C1CCOC1,0.5
Cc1c2c(c(C)c3ccccc13)-c1cc3nc4ccccc4nc3cc1-2,ClC(Cl)Cl,0.72
Cc1c2c(c(C)c3ccccc13)C1=C2C=CC2Nc3ccccc3NC12,ClC(Cl)Cl,0.74
BrC1=CC=CN2B1C=Cc1ccccc12,C1CCCCC1,0.0049
C1=CN2B(C=Cc3ccccc32)C(N2CCOCC2)=C1,C1CCCCC1,0.0612
CCCc1ccc2c(c1)cc1n2B2c3c4c-1cccc4cc1cccc(c31)-c1cc3cc(CCC)ccc3n12,C1CCOC1,0.39
Cc1ccc(-c2nc3sc4ccccc4c3s2)cc1,CS(C)=O,0.89
c1ccc(-c2nc3sc4ccccc4c3s2)nc1,CS(C)=O,0.82
c1ccc([B-]23Oc4ccccc4-c4c5[n+]6c(c([n+]42)-c2ccccc2O3)-c2ccccc2O[B-]6(c2ccccc2)Oc2ccccc2-5)cc1,ClCCl,0.2
COc1ccc(-c2oc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,ClC(Cl)Cl,0.37
COc1ccc(-c2oc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,C1CCOC1,0.28
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4c(Br)c5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3Br)cc1,ClC(Cl)Cl,0.11
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4c(Br)c5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3Br)cc1,C1CCOC1,0.04
O=c1c2cccc3cccc(c32)c2nc3c4ccccc4c4ccccc4c3n12,ClCCl,0.15
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccccc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,0.12
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(Br)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,0.12
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,0.13
CCCCCCCC(CCCCCCC)N1C(=O)c2c(Br)cc3c4cc(Br)c5c6c(c(Br)cc(c7cc(Br)c(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,ClCCl,0.21
N#CC1=CC2=NC(C3=CC=C(OC)C=C3)=C(NC4CCCCC4)N2C=C1,CS(C)=O,0.42
BrC1=CC=C(C=C1)C2=C(NC3CCCCC3)N(C=CC(C(OC)=O)=C4)C4=N2,CS(C)=O,0.42
O=C(C1=CC2=NC(C(O3)=CC=C3S(=O)(O)=O)=C(NC4CCCCC4)N2C=C1)OC,CS(C)=O,0.31
CN(C)C(C=C1)=CC=C1/C=C/C2=C(NC3CCCCC3)N(C=CC(C(OC)=O)=C4)C4=N2,CS(C)=O,0.35
O=C(OC(C)(C)C)CNC1=C(/C=C/C2=CC=C(OC)C=C2)N=C3C=C(C(OC)=O)C=CN31,CS(C)=O,0.37
O=C(C1=CC2=NC(/C=C/C3=CC=C(OC)C=C3)=C(NCC(OC)=O)N2C=C1)OC,CS(C)=O,0.39
COC(C1=CC2=NC(C3=CC=C(Cl)C=C3)=C(N2C=C1)NCC(N(CCC)CCC)=O)=O,CS(C)=O,0.68
NC1=CC(C(OC)=O)=CC=N1,CS(C)=O,0.28
NC1=CC=CC(C(OC)=O)=N1,CS(C)=O,0.27
COC(C=C1)=CC=C1C(C2=CC3=CC=CC=C3NB2OB4N5)=C(C6=CC=C(OC)C=C6)C4=CC7=C5C=CC=C7,ClCCl,0.69
C1(C2=CC3=C(C=C2)C(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=CC7=CC=CC=C7NB63)=CC=C(N8)C(C=C9B8C%10=C(C=CC(C%11=CC(B%12NC%13=CC=CC=C%13C=C%14%12)=C(C(C%15=CC=CC=C%15)=C%14C%16=CC=CC=C%16)C=C%11)=C%10)C(C%17=CC=CC=C%17)=C9C%18=CC=CC=C%18)=C1,ClCCl,0.6
C12=CC=CC(C3=C4N5C=CC4=CC=C3)=C1B5N6C7=C2C=CC=C7C=C6,ClCCl,0.65
CC1=CB(C2=CC=CC=C2)N3C4=C(C(C)=CB3C5=CC=CC=C5)C=CC=C41,ClCCl,0.24
C12=CC=CC=C1NB(C3=C4C=CC=C3)C(C(C5=CC=CC=C5)=C4C6=CC=CC=C6)=C2,ClCCl,0.56
C1(C=CBN2)=C2C=C(C=CBN3)C3=C1,C1CCCCC1,0.38
C1(C=CBN2)=C2C(C=CC=C3)=C3C=C1,C1CCCCC1,0.56
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(C4=CC=CC=C4F)O3)=O)C=C2,CS(C)=O,0.13
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(Cl)C=C3)=O)C=C2,CS(C)=O,0.15
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=NC(OC)=C3)=O)C=C2,CS(C)=O,0.01
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(I)C=C3)=O)C=C2,CS(C)=O,0.15
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(Cl)C(C=CC(F)=C4)=C4S3)=O)C=C2,CS(C)=O,0.05
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(C)ON=C3C4=CC=CC=C4)=O)C=C2,CS(C)=O,0.12
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(F)=C(C)C=C3)=O)C=C2,CS(C)=O,0.13
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(F)=C(F)C(F)=C3F)=O)C=C2,CS(C)=O,0.11
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCC(OC)=O)=O)C=C2,CS(C)=O,0.17
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC(Cl)=CC=C3)=O)C=C2,CS(C)=O,0.16
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C(Cl)=C(F)C=C3)=O)C=C2,CS(C)=O,0.11
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CC3=CC=C(Cl)C=C3)=O)C=C2,CS(C)=O,0.16
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(OCCCC)C=C3)=O)C=C2,CS(C)=O,0.2
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3CC3)=O)C=C2,CS(C)=O,0.17
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=CC=C(F)C=C3Cl)=O)C=C2,CS(C)=O,0.15
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(C3=C(F)C=C(F)C=C3F)=O)C=C2,CS(C)=O,0.11
CN(CCO)C1=CC=C(\C=C\C(=O)C2=CC=C(NC(=O)C3=C(C)C=CS3)C=C2)C=C1,CS(C)=O,0.13
O=C(C1=CC=C(NC(C2=NOC(C)=C2)=O)C=C1)/C=C/C3=CC=C(N(C)CCO)C=C3,CS(C)=O,0.13
O=C(/C=C/C1=CC=C(N(C)CCO)C=C1)C2=CC=C(NC(CCCCCCC=C)=O)C=C2,CS(C)=O,0.18
FC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3,CO,0.34
O=[N+](C(C=C1)=CC=C1N2N=C(C=N2)C3=CC=CC=C3)[O-],CO,0.005
FC(C=C1)=CC=C1C2=NN(C3=CC=C(OC)C=C3)N=C2,CO,0.33
FC(C=C1)=CC=C1N2N=C(C=N2)C3=CC=C(OC)C=C3,CO,0.34
ClC(C=C1)=CC=C1C2=NN(C3=CC=C(Cl)C=C3)N=C2,CO,0.36
F[B-]([N+]1=C2C=C(C3=CC=C(C(C)C)C=C3)OC2=CC1=C4)(F)N5C4=CC(O6)=C5C=C6C7=CC=C(C(C)C)C=C7,ClC(Cl)Cl,0.97
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4,CO,0.63
CCCNC1=CC=C(C2=NON=C12)[N+]([O-])=O,CCO,0.55
COC(C=C1)=CC=C1C2=CC=CC3=CN=C(C4=CC=CC=C4)N32,ClCCl,0.21
COC(C=C1)=CC=C1C2=NC=C3N2C(C4=CC=CC=C4)=CC=C3,ClCCl,0.26
C12=C(C3=NC=C4N3C2=CC=C4)OC=C1,CO,0.16
C1(C=CC=C2)=C2C3=NC(C4=CC=CC=C4)=C5N3C1=CC=C5,CO,0.37
CN(C)C(C=C1)=CC2=C1C3=NC(C4=CC=CC=C4)=C5N3C2=CC=C5,CO,0.1
CN(C)C1=CC=C(C(C2=C(OC)C=CC=C2)=C(C=C/3)C(P4(C5=CC=CC=C5)=O)=CC3=[N+]6CCCC\6)C4=C1,O,0.25
C/[N+](C)=C1C=CC(C2=C\1)=C(C3=CC=CC=C3)C4=CC=C(N(C)C)C=C4P2(C5=CC=CC=C5)=O,O,0.25
N#C/C(C1=CC=C(OC)C=C1)=C\C2=CC=C(N(C3=CC=CC=C3)C4=CC=C(/C=C(C#N)/C5=CC=C(OC)C=C5)C=C4)C=C2,C1CCOC1,0.14
N#C/C(C1=CC=C(C#N)C=C1)=C\C2=CC=C(/C=C/C3=CC=C(C=C3)N(C4=CC=CC=C4)C5=CC=CC=C5)C=C2,C1CCOC1,0.3
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,ClCCl,0.15
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,ClCCl,0.01
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,ClCCl,0.29
F[B-](F)(N1C2=CC=C1CC)[N+]3=C(N(C4=C3C=CC=C4)[B-]5(F)F)C2=C6[N+]5=C(C=C6)CC,ClCCl,0.96
F[B-](F)(N1C2=CC3=C1CCCC3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C8CCCCC8=C7,ClCCl,0.78
F[B-](F)(N1C2=CC=C1/C=C/C3=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C3)[N+]4=C(N(C5=C4C=CC=C5)[B-]6(F)F)C2=C7[N+]6=C(C=C7)/C=C/C8=C(OCCCCCCCC)C=C(C=O)C(OCCCCCCCC)=C8,ClCCl,0.05
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=CC=C4)O5)=C5C=CC3=C2C6=CC=CC=C6,ClCCl,0.8
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C(C=C(C4=CC=C(N5CCOCC5)C=C4)O6)=C6C=CC3=C2,ClCCl,0.87
O=C(C1=C2C(C(C3=CC=C(C=O)C(F)=C3)=CC=C24)=CC=C1)N(CCCCCC)C4=O,CN(C)C=O,0.022
O=C(C1=C2C(C=CC=C23)=CC=C1)N(CCCCCC)C3=O,CN(C)C=O,0.011
O=C(C1=C2C(C3=CC=C24)=C(C5=C6C3=C(C7=CC=C(C(F)(F)F)C=C7)C=C8C6=C(C(N(CCCCCCCCCCCC)C8=O)=O)C=C5)C(C9=CC=C(C(F)(F)F)C=C9)=C1)N(CCCCCCCCCCCC)C4=O,ClC(Cl)Cl,0.61
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC=C3,O,0.06
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(OC)C(O)=C3,O,0.03
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=CC(O)=C3,O,0.05
O=C1C2=CC=C(O)C=C2OC=C1C3=CC=C(Cl)C=C3,O,0.04
O=C1C2=CC=C(O)C=C2OC=C1,O,0.19
CC1=C(NCC)C=C(O2)C(C(C3=CC=CC=C3C([O-])=O)=C(C=C/4C)C2=CC4=[NH+]\CC)=C1,O,0.48
CCN(C(CCCC1)C1N2CC)C3=C2C=C(C(C4=CC=CC=C4C([O-])=O)=C(C=C/5)C6=CC5=[N+](CC)\CC)C(O6)=C3,CCO,0.35
NC(C=C1)=CC2=C1C3=[O+]C4=CC=CC=C4C(C5=CC=CC=C5C([O-])=O)=C3C2,O,0.67
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C([O-])=O)=C(CC3)C(C4=C3C=C(N)C=C4)=[O+]5)C5=C1,O,0.14
O=C([O-])C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(C(C=C2C(N(C(C)(C)C3=C2C=CC4=C3C=CC=C4)C)=C5)=C5O6)=C7C6=CC8=[N+](C)C(C)(C)C9=C(C=CC%10=C9C=CC=C%10)C8=C7,CO,0.76
O=S(C1=CC(S(=O)([O-])=O)=CC=C1C(C(C=C2C(N(C(C)(C)C3=C2SC4=C3C=CC=C4)C)=C5)=C5O6)=C7C6=CC8=[N+](C)C(C)(C)C9=C(SC%10=C9C=CC=C%10)C8=C7)([O-])=O,CO,0.89
O=S(C1=CC(S(=O)([O-])=O)=CC=C1C(C(C=C2C(N(C(C)(C3=CC=CC=C3)C4=C2C5=C(N4C)C=CC=C5)C)=C6)=C6O7)=C8C7=CC9=[N+](C)C(C)(C%10=CC=CC=C%10)C%11=C(C%12=C(N%11C)C=CC=C%12)C9=C8)([O-])=O,CO,0.16
CC1(C)C2=CC(N(C(C)(C)C=C3C)CC)=C3C=C2C(C4=C(Cl)C(Cl)=C(Cl)C(Cl)=C4C([O-])=O)=C5C1=CC6=[N+](CC)CCCC6=C5,CCO,0.45
C[Si]1(C)C2=CC(NCCC3)=C3C=C2C(C4=CC=CC=C4C(O)=O)=C5C1=CC6=[NH+]CCCC6=C5,O,0.38
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C4=CC3=[N+](C)\C)C(S4)=C1,CO,0.4
O=P1(C)C2=CC(N(CC)CC)=CC=C2C(C3=CC=CC=C3)=C(C=C/4)C1=CC4=[N+](CC)\CC,O,0.06
O=P1(C)C2=CC(N(CC)CC)=CC=C2C(C3=C(C)C=C(C)C=C3C)=C(C=C/4)C1=CC4=[N+](CC)\CC,O,0.15
CN(C)C1=CC=C(C(C2=CC=CC=C2C)=C(C=C/3)C4=CC3=[N+](C)\C)C(S4(=O)=O)=C1,O,0.073
CN(C1=CC=C(C([Ge]2(C)C)=C1)C=C(C2=C/3)C=CC3=[N+](C)\C)C,O,0.4
CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](CCC5)CC)CCN3CC,CCO,0.69
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCS5,CO,0.41
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCC5,CO,0.61
CC/[N+](CC)=C(C=C/1)/C=CC1=C\C=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC5=C(N(CCC6)CCC5)C6=C4O/2,O,0.02
OC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C(O)=O)=C(C=C/5)C3=CC5=[N+](CC)\CC)C=C1,O,0.029
O=C1C=CC2=C3OC4=C5C(N(CCC5)CCC6)=C6C=C4C(C7=CC=C(C(O)=O)C=C7C(O)=O)=C3C=CC2=C1,O,0.163
C/[N+](C)=C1C=CC2=C(C3=C(F)C(F)=C(F)C(F)=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4)=C5OC2=C\1,O,0.01
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(N)=CC=C4)=C5OC2=C1,O,0.18
OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CS4)C1=O,ClCCl,0.08
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C)C=C4,ClCCl,0.63
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C)C=C4,ClCCl,0.88
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,ClCCl,0.22
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(Br)=C4,ClCCl,0.96
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C(C)=O)C=CC3=C2C4=CC=C(OC)C=C4,ClCCl,0.03
BrC1=CC=C(C=C1)C2=C(C3=CC=C(Br)C=C3)OC4=CC=C5OC(C6=CC=C(Br)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Br)C=C8,ClCCl,0.0067
CC1=C(C2=CC=CC=C2)OC3=CC=C4OC(C5=CC=CC=C5)=C(C)C6=C4C3=C1C=C6,ClCCl,0.0773
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC=CN14,ClCCl,0.02
F[B-]1(F)[N+]2=CC(C3=C(F)C(F)=C(F)C(F)=C3F)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,ClCCl,0.2
N12C(C3C=CC=CC=3C3C4C=CC=CC=4SC=31)=NC1C=CC=CC=12,CC#N ,0.07
N#CC1=CC2=C(C=C1)C3=NC(C=CC=C4)=C4N3C5=C2C=CC=C5,CC#N ,0.91
N12C(C3=C(C4=C2C=CC=C4)C=C(C5=CC=CC=C5)C=C3)=NC6=C1C=CC=C6,CC#N ,0.92
N12C(C3=C(C4=C2C=CC=C4)C=CS3)=NC5=C1C=CC=C5,CC#N ,0.46
O(C)C1OC(C2N(C)N=C3C=CC=CC=23)=CC=1,ClCCl,0.48
CN1N=C2C(C=CC=C2)=C1C3=CC=C(C(OCC)=O)O3,ClCCl,0.55
CN1N=C2C(C=CC=C2)=C1C3=CC=C(O3)/C=C(C#N)/C#N,ClCCl,0.01
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(S3)C,ClCCl,0.05
CN1N=C2C(C=C(OC)C=C2)=C1C3=CC=C(OC)O3,ClCCl,0.48
CN1N=C2C(C=C(N(C)C)C=C2)=C1C3=CC=C(O3)C=O,ClCCl,0.14
CN1N=C2C(C=C(C(C)=O)C=C2)=C1C3=CC=C(S3)C,ClCCl,0.26
N12C=CC=NC1=NC(C3=CC=CC=C3)=N2,ClCCl,0.86
CC(C=C1)=CC=C1C2=CC=NC3=NC=NN23,ClCCl,0.88
COC(C(OC)=C1)=CC=C1C2=CC=NC3=NC=NN23,ClCCl,0.75
CN(C)C(C=C1)=CC=C1C2=CC=NC3=NC=NN23,ClCCl,0.99
N#CC(C=C1)=CC=C1C2=CC=NC3=NC=NN23,ClCCl,0.51
C1(C=CC=C2C(C3=CC=CC=C3)=C4C5=CC=CC=C5)=[N+]2C6=C4C=CC=C6C(C7=CC=CC=C7)=C1C8=CC=CC=C8,ClCCl,0.58
CC1=CC=C2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C5=C6[N+]2=C1C(C7=CC=CC=C7)=C(C8=CC=CC=C8)C6=CC=C5,ClCCl,0.7
C1(C(O2)=C(C3=C(C4=CC(OC5=CC=CC=C5)=C3)C2=[N+]6C(C7=CC=CC=C7)=C(C8=C(C=CC=C8)C6=C4C9=CC=CC=C9)C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=CC=C1,ClCCl,0.08
F[B-]1(F)[N+]2=C(C=CC2=C(C3=CC=CN13)C4=CC=C(C=C4)C)N(CC)CC,ClCCl,0.01
F[B-]1(F)N2C(N3CCOCC3)=CC=C2C(C4=CC=C(C=C4)C)=C5C=CC=[N+]15,ClCCl,0.01
F[B-]1(F)[N+]2=C(C=CC2=C(C3=CC=CN13)C4=CC=C(C=C4)C)N5CCC(N6CCCCC6)CC5,ClCCl,0.01
COC1=CC(C(C2=CC=CC=C2)=C3C4=CC=CC=C4)=C(C=C1)[N+]5=C3C6=CC=C(OC)C=C6C(C7=CC=CC=C7)=C5C8=CC=CC=C8,ClCCl,0.06
O=C(C1=CC2=C(C=CC=C2)C3=CC=C4C(C5=C(C=CC=C5)C6=C4C=CC=C6)=C31)NC(C)(C)C,ClCCl,0.06
O=C(C1=CC=CC2=CC=C3C(C4=C(C=C(Cl)C=C4)C5=C3C=CC(Cl)=C5)=C21)NC(C)(C)C,ClCCl,0.02
C1(C2=C3N=[N+](C4=CC=CC=C4)C(C=CC=C5)=C5C3=CC=C2)=CC=CC=C1,ClCCl,0.32
COC1=CC=C(C2=C3N=[N+](C4=CC=C(C5=CC=CC=C5)C=C4)C(C=C(OC)C=C6)=C6C3=CC(C7=CC=CC=C7)=C2)C=C1,ClCCl,0.01
COC(C=C1)=CC2=C1C3=CC=CC=C3N=[N+]2C4=CC=CC=C4,ClCCl,0.05
CN1C2=C(C=CC=C2)C3=C(C4=CC=C([N+]([O-])=O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,CCO,0.002
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC=C4)(=O)=O)C=C1,CC#N ,0.17
CC1=CC=C(S(/N=C2C=C3C=CC=CC3=CN/2C4=CC=CC5=C4C=CC=C5)(=O)=O)C=C1,CC#N ,0.18
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Cl)C=C(Cl)C4=N3)=N1,ClC(Cl)Cl,0.83
CN1C(C2=CC=C(Cl)C=C2)=CC(C3=C(NC(C)(C)C)N4C=C(Br)C=CC4=N3)=N1,ClC(Cl)Cl,0.07
NC1=C(C2=CC=C(Br)C=C2)C(C#N)=C3C=CC=CN31,CN(C)C=O,0.01
F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,C1CCOC1,0.014
F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)N(CC4=CC=CC=C4)C(C5=CC=CC=C5)=O)C=C3)(F)N6C2=CC=C6,C1CCOC1,0.009
O=C1N(CCCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C4=NN=C(C)N=N4)=CC3=C2C5=CC=C(N)C=C5,CC#N.O,0.002
CC1=C2CCCCCCC2C(C3=CC4=C(C5=CC=C(OC)C=C5)C6=C(N4C=C3)C(N(CCCNC(OC(C)(C)C)=O)C6)=O)=NN1,CC#N.O,0.485
FC(C(F)=C1F)=C(F)C(F)=C1C2=CC3=C(O2)C=C4C(OC(C5=C(F)C(F)=C(F)C(F)=C5F)=C4)=C3,ClCCl,0.57
COC1=CC=C(C#CC2=CC(C#N)=C(C#CC3=CC=CC=C3C#N)C=C2C#N)C=C1,ClC(Cl)Cl,0.93
F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,CCOC(C)=O,0.01
F[B-]([N+]1=C(C)C(Br)=CC1=C2C(C=C3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC(Br)=C5C,CCOC(C)=O,0.25
F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=C(C)C=C(C)C=C4C)(F)N5C3=CC=C5,CCOC(C)=O,0.82
COC1=CC(OC)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=CC=CC=C4,ClCCl,0.0043
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=CC=C(OC)C=C4,ClCCl,0.0936
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=C(Cl)C=CC=C4,ClCCl,0.0112
CN(C)C(C=C1)=CC=C1/C=C2O/C(C3=CC=CC=C3\2)=C\C4=CC(C=CC=C5)=C5C=C4,ClCCl,0.0449
CCCCN1C(C2=CC=CS2)=NC3=C1C4=C(C5=C3C=CC=N5)N=CC=C4,ClCCl,0.11
O=C(C1=CC=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/O,ClCCl,0.06
O=C(C1=CC(Br)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,ClCCl,0.34
F[B-]1(F)N(C2=C(C#N)C(S3)=[N+]1C4=C3C=C(C(C)(C)C)C=C4)C5=CC=C(Br)C6=C5C2=CC=C6,ClCCl,0.6
O=C1N(C2=CC=C(N(C)C)C=C2)N=C(Cl)C=C1,CS(C)=O,0.001
O=C1N(C2=NC(C=CC=C3)=C3S2)N=C(C4=CC=CC(Cl)=C4)C=C1,CS(C)=O,0.25
O=CC1=C2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=C(C6=CC=CC=C6)N2C7=C1C=CC=C7,CC#N ,0.28
O=CC1=C2C(C3=CC=C(C)C=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(C)C=C5)=C(C6=CC=C(C)C=C6)N2C7=C1C=C(Br)C=C7,CC#N ,0.38
O=C(C)C1=C2C(C3=CC=C(OC)C=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C(C6=CC=C(OC)C=C6)N2C7=C1C=CC=C7,CC#N ,0.06
C1(C2=CC=NC=C2)=NC(SC(C3=CC=NC=C3)=N4)=C4S1,O,0.22
C[N+](C=C1)=CC=C1C(S2)=NC3=C2N=C(C4=CC=[N+](C)C=C4)S3,O,0.92
CCCCCCCC[N+](C=C1)=CC=C1C(S2)=NC3=C2N=C(C4=CC=[N+](CCCCCCCC)C=C4)S3,O,0.87
FC1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1,Cc1ccccc1,0.01
